generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
336,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
337,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
338,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
339,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
340,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
341,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
342,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
343,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
344,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
345,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
346,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
347,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
348,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
349,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
350,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
351,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
352,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
353,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
354,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
355,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
356,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
357,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
358,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
359,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
360,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
361,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
362,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
363,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
364,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
365,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
366,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
367,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
368,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
369,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
370,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
371,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
372,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
373,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
374,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
375,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
376,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
377,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
378,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
379,kept,40015,1500,855,3,594,367,0.570000,10.206667,24.276000,22.454000,0.068000,0.060000,0.125333,0.098000,0.010000,0.008667,0.005333,0.005333,0.006000,0.065333,0.066667,0.474544,3.501721,3.105559,2.653779,0.133416,0.931176,0.053091,0.187301,0.007881,0.001353,0.300522,0.018052,0.221745,0.257936,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild|fire_plans
380,learned,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
381,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
382,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
383,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
384,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
385,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
386,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
387,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
388,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
389,kept,49694,1500,874,4,550,342,0.582667,10.356000,22.898000,21.824667,0.049333,0.046000,0.071333,0.059333,0.004000,0.003333,0.001333,0.001333,0.000000,0.103333,0.114000,0.308454,3.497823,3.296157,2.892378,0.086720,0.885481,0.034509,0.121746,0.005123,0.000879,0.519300,0.027811,0.217245,0.381848,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
