generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,matchup_recovery_bonus,port_loss_pressure_penalty,survival_infra_bonus,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
2102,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2103,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2104,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2105,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2106,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2107,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2108,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2109,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2110,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2111,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2112,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2113,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2114,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2115,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2116,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2117,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2118,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2119,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2120,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2121,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2122,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2123,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2124,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2125,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2126,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2127,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2128,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2129,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2130,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2131,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2132,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2133,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2134,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2135,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2136,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2137,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2138,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2139,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2140,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2141,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2142,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2143,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2144,kept,47578,170,146,0,114,12,16877,0,24000,960,3200,0.400000,0.858824,9.241176,41.511765,10.870588,0.482353,0.447059,0.000000,0.000000,0.029412,0.029412,0.029412,0.029412,0.470588,0.711765,1.235294,0.143792,4.810027,0.284482,0.028546,0.000467,0.586335,0.044409,0.003352,0.007908,0.010712,0.877595,0.143028,0.010555,0.188224,guard_captain|shipyard
2145,learned,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2146,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2147,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2148,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2149,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2150,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2151,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2152,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2153,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2154,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2155,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2156,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2157,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2158,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2159,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
2160,kept,53725,170,147,0,121,9,18193,0,30000,720,2876,0.500000,0.864706,9.182353,43.535294,9.429412,0.470588,0.411765,0.005882,0.005882,0.017647,0.017647,0.023529,0.023529,0.841176,0.641176,1.070588,0.252714,4.630866,0.225775,0.185941,0.000257,0.772484,0.024425,0.001844,0.004349,0.005892,0.677460,0.078666,0.005805,0.103523,guard_captain|shipyard
