generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,matchup_recovery_bonus,port_loss_pressure_penalty,survival_infra_bonus,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,dry_dock_started_rate,dry_dock_completed_rate,avg_damaged_ships,avg_raid_actions,avg_raid_damage_events,avg_raid_repairs,avg_damaged_raiders_sunk,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,dry_dock_bias,repair_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
1424,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1425,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1426,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1427,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1428,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1429,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1430,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1431,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1432,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1433,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1434,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1435,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1436,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1437,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1438,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1439,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1440,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1441,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1442,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1443,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1444,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1445,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1446,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1447,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1448,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1449,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1450,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1451,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1452,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1453,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1454,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1455,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1456,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1457,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1458,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1459,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1460,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1461,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1462,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1463,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1464,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1465,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
1466,kept,51985,360,264,2,47,32,13335,699,15000,2560,3624,0.250000,0.733333,11.713889,230.150000,24.241667,0.216667,0.194444,0.200000,0.161111,0.000000,0.000000,1.000000,0.983333,93.719444,0.180556,0.161111,0.175000,16.063889,1.133333,0.822222,0.094444,0.319444,0.369444,0.010743,1.177324,0.222190,3.583594,0.004197,0.217085,0.082895,0.649874,0.000423,0.972080,0.908142,0.812537,0.737440,0.057697,0.314384,0.858272,fishing_dock|dry_dock|fishing_boat|shipyard|guard_captain|fort|fire_plans
