generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
251,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
252,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
253,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
254,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
255,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
256,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
257,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
258,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
259,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
260,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
261,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
262,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
263,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
264,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
265,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
266,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
267,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
268,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
269,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
270,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
271,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
272,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
273,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
274,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
275,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
276,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
277,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
278,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
279,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
280,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
281,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
282,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
283,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
284,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
285,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
286,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
287,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
288,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
289,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
290,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
291,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
292,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
293,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
294,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
295,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
296,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
297,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
298,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
299,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
300,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
301,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
302,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
303,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
304,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
305,kept,-30302,1600,806,3,211,434,0.503750,11.321875,136.625625,39.580625,0.207500,0.167500,0.088125,0.060625,0.057500,0.040625,0.974375,0.936875,48.670000,0.085000,0.086250,1.766034,4.241662,2.513694,1.723104,0.004941,0.286439,0.126495,0.281692,0.099078,0.828245,0.857434,0.051518,0.032431,0.560880,fishing_dock|shipyard|fishing_boat|fire_plans|guard_captain
