generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
255,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
256,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
257,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
258,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
259,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
260,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
261,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
262,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
263,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
264,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
265,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
266,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
267,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
268,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
269,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
270,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
271,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
272,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
273,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
274,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
275,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
276,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
277,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
278,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
279,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
280,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
281,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
282,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
283,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
284,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
285,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
286,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
287,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
288,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
289,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
290,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
291,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
292,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
293,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
294,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
295,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
296,kept,109560,1600,1007,2,874,397,0.629375,9.385000,37.846875,30.193750,0.107500,0.102500,0.004375,0.004375,0.003750,0.003125,0.079375,0.077500,1.480000,0.005625,0.005625,1.472992,4.024695,1.501295,1.622876,0.146850,0.762278,0.063902,0.001973,0.001059,0.018020,0.697734,0.001414,0.020202,0.561035,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
297,learned,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
298,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
299,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
300,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
301,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
302,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
303,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
304,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
305,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
306,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
307,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
308,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
309,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
310,kept,128127,1600,1035,2,893,376,0.646875,9.373750,36.791875,26.146875,0.074375,0.071875,0.003750,0.003750,0.004375,0.003750,0.046250,0.044375,1.456250,0.166875,0.188125,1.571348,3.804228,1.373268,1.837739,0.095452,0.845481,0.041536,0.001283,0.000688,0.011713,0.803527,0.038592,0.013131,0.679083,fishing_dock|fishing_boat|guard_captain|fort|shipyard|fire_plans
