generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
65,kept,-193655,1500,507,13,125,561,0.338000,11.125333,28.424000,36.440667,0.275333,0.225333,0.096000,0.064667,0.456000,0.420000,0.956000,0.922000,2.151333,0.230000,0.278000,2.526253,3.966109,1.870222,2.068012,0.008729,0.636663,0.448102,0.308317,0.573133,0.783075,0.881031,0.088152,0.114218,0.761426,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
66,learned,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
67,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
68,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
69,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
70,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
71,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
72,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
73,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
74,kept,-173156,1500,540,10,138,543,0.360000,11.158000,28.808000,34.674000,0.228000,0.189333,0.096667,0.066000,0.424000,0.380000,0.926000,0.890667,2.132667,0.362000,0.505333,2.667797,3.945451,1.942244,2.000652,0.005674,0.763831,0.291267,0.262268,0.453342,0.646811,0.922670,0.144226,0.126398,0.844927,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
75,learned,-154958,1500,570,6,189,546,0.380000,11.078000,30.552667,33.909333,0.303333,0.260667,0.082000,0.069333,0.358000,0.330667,0.928667,0.884667,2.152667,0.280000,0.355333,2.890869,3.853945,1.847412,2.119552,0.003688,0.846490,0.419328,0.170474,0.325793,0.645048,0.949736,0.093747,0.082158,0.899203,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
76,learned,-140995,1500,581,8,253,508,0.387333,11.088000,29.198000,32.336667,0.312000,0.276667,0.044000,0.032667,0.276667,0.254000,0.863333,0.837333,1.678667,0.187333,0.214667,2.985616,4.065974,1.998280,1.929098,0.002397,0.900219,0.423888,0.110808,0.211765,0.486525,0.888981,0.060936,0.178246,0.934482,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
77,kept,-140995,1500,581,8,253,508,0.387333,11.088000,29.198000,32.336667,0.312000,0.276667,0.044000,0.032667,0.276667,0.254000,0.863333,0.837333,1.678667,0.187333,0.214667,2.985616,4.065974,1.998280,1.929098,0.002397,0.900219,0.423888,0.110808,0.211765,0.486525,0.888981,0.060936,0.178246,0.934482,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
78,kept,-140995,1500,581,8,253,508,0.387333,11.088000,29.198000,32.336667,0.312000,0.276667,0.044000,0.032667,0.276667,0.254000,0.863333,0.837333,1.678667,0.187333,0.214667,2.985616,4.065974,1.998280,1.929098,0.002397,0.900219,0.423888,0.110808,0.211765,0.486525,0.888981,0.060936,0.178246,0.934482,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
79,learned,-105053,1500,637,3,291,483,0.424667,10.977333,29.958667,29.595333,0.334000,0.300000,0.034667,0.030667,0.250000,0.232667,0.863333,0.828000,1.530667,0.299333,0.386667,2.851725,4.195741,1.956978,2.039209,0.001558,0.935142,0.417021,0.072266,0.175423,0.471926,0.812008,0.106742,0.115860,0.957413,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
80,kept,-105053,1500,637,3,291,483,0.424667,10.977333,29.958667,29.595333,0.334000,0.300000,0.034667,0.030667,0.250000,0.232667,0.863333,0.828000,1.530667,0.299333,0.386667,2.851725,4.195741,1.956978,2.039209,0.001558,0.935142,0.417021,0.072266,0.175423,0.471926,0.812008,0.106742,0.115860,0.957413,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
81,kept,-105053,1500,637,3,291,483,0.424667,10.977333,29.958667,29.595333,0.334000,0.300000,0.034667,0.030667,0.250000,0.232667,0.863333,0.828000,1.530667,0.299333,0.386667,2.851725,4.195741,1.956978,2.039209,0.001558,0.935142,0.417021,0.072266,0.175423,0.471926,0.812008,0.106742,0.115860,0.957413,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
82,kept,-105053,1500,637,3,291,483,0.424667,10.977333,29.958667,29.595333,0.334000,0.300000,0.034667,0.030667,0.250000,0.232667,0.863333,0.828000,1.530667,0.299333,0.386667,2.851725,4.195741,1.956978,2.039209,0.001558,0.935142,0.417021,0.072266,0.175423,0.471926,0.812008,0.106742,0.115860,0.957413,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
83,kept,-105053,1500,637,3,291,483,0.424667,10.977333,29.958667,29.595333,0.334000,0.300000,0.034667,0.030667,0.250000,0.232667,0.863333,0.828000,1.530667,0.299333,0.386667,2.851725,4.195741,1.956978,2.039209,0.001558,0.935142,0.417021,0.072266,0.175423,0.471926,0.812008,0.106742,0.115860,0.957413,fishing_dock|trade_guild|guard_captain|shipyard|fire_plans|fishing_boat|fort
84,learned,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
85,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
86,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
87,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
88,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
89,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
90,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
91,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
92,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
93,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
94,kept,-94472,1500,645,6,290,445,0.430000,11.018667,31.818667,30.921333,0.264667,0.227333,0.113333,0.094000,0.204000,0.183333,0.931333,0.905333,2.202000,0.204000,0.250000,2.687361,4.036620,1.985976,2.110661,0.001013,0.957842,0.271064,0.225752,0.114025,0.650687,0.877805,0.069383,0.075309,0.972319,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
95,learned,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
96,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
97,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
98,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
99,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
100,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
101,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
102,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
103,kept,-84280,1500,667,7,319,468,0.444667,10.802667,31.110667,29.212667,0.218667,0.193333,0.088000,0.077333,0.150000,0.138000,0.884000,0.858000,1.912000,0.410000,0.608667,2.738744,4.029311,1.899440,1.882664,0.007416,0.851276,0.176191,0.146739,0.074116,0.484577,0.796173,0.153354,0.048951,0.982007,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
104,learned,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
105,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
106,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
107,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
108,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
109,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
110,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
111,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
112,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
113,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
114,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
115,kept,-74379,1500,673,10,384,460,0.448667,10.752667,32.249333,28.881333,0.152000,0.134000,0.072000,0.060667,0.096000,0.088000,0.938000,0.912667,2.029333,0.290667,0.371333,2.819473,4.170875,1.893497,2.063218,0.017663,0.903330,0.114524,0.095380,0.048175,0.621908,0.709477,0.099680,0.031818,0.988305,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
116,learned,-63046,1500,699,3,366,457,0.466000,10.797333,33.858000,29.460000,0.117333,0.102667,0.222667,0.200000,0.076667,0.066000,0.866000,0.844667,2.373333,0.235333,0.288000,2.849042,4.049227,1.686833,2.093721,0.011481,0.765073,0.074441,0.328733,0.031314,0.413755,0.811160,0.064792,0.020682,0.992398,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
117,kept,-63046,1500,699,3,366,457,0.466000,10.797333,33.858000,29.460000,0.117333,0.102667,0.222667,0.200000,0.076667,0.066000,0.866000,0.844667,2.373333,0.235333,0.288000,2.849042,4.049227,1.686833,2.093721,0.011481,0.765073,0.074441,0.328733,0.031314,0.413755,0.811160,0.064792,0.020682,0.992398,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
118,kept,-63046,1500,699,3,366,457,0.466000,10.797333,33.858000,29.460000,0.117333,0.102667,0.222667,0.200000,0.076667,0.066000,0.866000,0.844667,2.373333,0.235333,0.288000,2.849042,4.049227,1.686833,2.093721,0.011481,0.765073,0.074441,0.328733,0.031314,0.413755,0.811160,0.064792,0.020682,0.992398,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
119,kept,-63046,1500,699,3,366,457,0.466000,10.797333,33.858000,29.460000,0.117333,0.102667,0.222667,0.200000,0.076667,0.066000,0.866000,0.844667,2.373333,0.235333,0.288000,2.849042,4.049227,1.686833,2.093721,0.011481,0.765073,0.074441,0.328733,0.031314,0.413755,0.811160,0.064792,0.020682,0.992398,trade_guild|fishing_dock|guard_captain|shipyard|fire_plans|fishing_boat|fort
