generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
248,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
249,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
250,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
251,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
252,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
253,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
254,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
255,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
256,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
257,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
258,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
259,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
260,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
261,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
262,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
263,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
264,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
265,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
266,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
267,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
268,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
269,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
270,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
271,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
272,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
273,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
274,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
275,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
276,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
277,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
278,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
279,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
280,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
281,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
282,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
283,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
284,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
285,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
286,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
287,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
288,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
289,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
290,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
291,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
292,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
293,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
294,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
295,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
296,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
297,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
298,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
299,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
300,kept,41645,1500,863,2,161,338,0.575333,11.445333,170.761333,31.350667,0.136667,0.096000,0.093333,0.061333,0.050667,0.035333,0.966000,0.940667,67.186667,0.127333,0.135333,1.520993,4.012751,1.854279,0.695425,0.005186,0.557119,0.404266,0.306874,0.192490,0.837355,0.910734,0.155315,0.298472,0.420812,fishing_boat|fort|fishing_dock|shipyard|fire_plans|guard_captain|trade_guild
