generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
878,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
879,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
880,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
881,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
882,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
883,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
884,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
885,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
886,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
887,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
888,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
889,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
890,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
891,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
892,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
893,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
894,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
895,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
896,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
897,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
898,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
899,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
900,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
901,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
902,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
903,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
904,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
905,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
906,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
907,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
908,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
909,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
910,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
911,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
912,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
913,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
914,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
915,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
916,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
917,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
918,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
919,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
920,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
921,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
922,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
923,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
924,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
925,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
926,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
927,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
928,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
929,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
930,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
931,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
932,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
933,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
934,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
935,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
936,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
937,kept,553240,1400,757,2,38,0.540714,11.054286,397.875000,38.910714,0.005714,0.003571,0.017143,0.012143,0.002143,0.001429,0.982143,0.951429,183.202143,0.003571,0.003571,2.331135,3.967319,2.275561,1.405339,0.342099,0.748953,0.023310,0.215658,0.594284,0.993068,0.999760,0.251617,0.482761,0.271416,fishing_dock|fishing_boat|fire_plans
